"","name","fcs.well","FSC-A","FSC-W","FSC-H","SSC-A","SSC-W","SSC-H","hA PE 582/15 561nm-A","CD21 PE-cy7 780/60 561nm-A","CD38 BV421 450/50 405nm-A","CD20 BV605 610/20 405nm-A","CD27 BV711 710/50 405nm-A","hA APC 670/30 640nm-A","DUMP APC-ef780 780/60 640nm-A","SA BUV395 379/28 355nm-A","CD19 BUV496_515-30 450/50 355nm-A","IgD BUV737 740/35 355nm-A","CD71 FITC 530/30 488nm-A","Time","XLoc","YLoc","day","sampleID","age.group","fcs.XLoc","fcs.YLoc","lib.name","lib.well"
"36","501T_d42_INX_501T_d42_001_017.fcs","E2",95515.1953125,83896.4765625,74612,39941.5,103031.0234375,25406,3.07783652257027,2.68528317245207,1.44785139127053,3.23311109889968,2.26457908795322,2.44747050371555,0.972757157132712,0.645803610230596,2.30068530255577,0.762970595258576,1.29519094675197,25307.19921875,4,1,"42","501T","young",4,1,"lib190910","E4"
"37","501T_d42_INX_501T_d42_001_017.fcs","E3",75761.28125,81453.6953125,60956,36238.1796875,94636.6015625,25095,3.77042686027029,1.45417302171037,0.134489016885292,2.81970927629998,0.95318853449973,3.10791474254036,1.23717449648281,0.433251419875577,2.16376888499877,0.626392566737165,1.20141146840633,26322.19921875,4,2,"42","501T","young",4,2,"lib190910","E5"
"38","501T_d42_INX_501T_d42_001_017.fcs","E4",75075.8359375,79110.0390625,62194,29933.900390625,91180.484375,21515,2.68241127804219,2.11073668263054,2.97250329523302,2.77364791092008,0.363073713528492,1.98683114766658,1.25656058352438,0.848129877046058,1.81660552755945,2.55692559893825,0.830417954924763,27512.69921875,4,3,"42","501T","young",4,3,"lib190910","E6"
"39","501T_d42_INX_501T_d42_001_017.fcs","F1",76804.796875,78165.6953125,64395,29072.83984375,89279.6875,21341,3.02219021124462,3.06818747021536,1.91442436227626,2.4470846760722,0.991217878826133,2.26933231237564,0.941079318185597,0.676387758660818,1.9576056491567,2.91304278572657,1.12990787543673,38427,5,0,"42","501T","young",5,0,"lib190910","F3"
"40","501T_d42_INX_501T_d42_001_017.fcs","F2",106331.515625,83983.6328125,82975,75076.046875,91974.6484375,53495,3.29899459454563,3.60210200267424,2.23633855684449,2.764055982776,0.829609722839002,2.6922816136837,0.413946322237746,0.901422190191828,2.43519099032893,3.32264738140833,1.81205174776226,36232.8984375,5,1,"42","501T","young",5,1,"lib190910","F4"
"41","501T_d42_INX_501T_d42_001_017.fcs","F3",69600.9609375,77698.5078125,58706,22810.46875,83687.3359375,17863,2.72010283240632,3.02457502268766,1.26013543669883,2.09732869952917,0.39933483149758,2.66871701038205,0.745058091661977,0.484978943677239,2.20493391008708,2.55167699394845,0.911351039990582,35141.6015625,5,2,"42","501T","young",5,2,"lib190910","F5"
"42","501T_d42_INX_501T_d42_001_017.fcs","F4",81969.6015625,79840.0703125,67284,33056.828125,90755,23871,2.75160725501961,3.27197627677974,1.0842219037587,2.70847003721976,1.38666732422238,2.06028570521509,1.00659846457966,1.09615733390983,2.24336935946359,0.902573450168624,1.70558054907956,30417.30078125,5,3,"42","501T","young",5,3,"lib190910","F6"
"43","501T_d42_INX_501T_d42_001_017.fcs","G1",88633.921875,88500.2421875,65635,70092.5703125,95624.0234375,48038,3.48169322765412,2.25142027295242,0.603247704100275,3.05004547966206,0.173255329914131,2.81595381998574,1.22148797642328,-0.0390319856711966,2.83225825049395,1.10441240210003,1.91127702367118,39323.30078125,6,0,"42","501T","young",6,0,"lib190910","G3"
"44","501T_d42_INX_501T_d42_001_017.fcs","G2",76238.3984375,80028.828125,62432,30769.55859375,91410.4140625,22060,2.71194358652338,3.22289240946903,1.82675328789069,2.35977515620961,1.04126207536368,2.05642278418269,1.31330727573117,1.21889826628663,1.6823930853052,2.85266175729488,1.1641093423916,41468.1015625,6,1,"42","501T","young",6,1,"lib190910","G4"
"45","501T_d42_INX_501T_d42_001_017.fcs","G3",89906.875,82747.7578125,71206,40125.6484375,88954.5546875,29562,3.73095913516872,3.12382861582115,1.81138947845538,2.62003996965259,2.37615258034393,3.09893405772255,1.13253155554953,0.462730608612045,1.98971017308817,0.63630401489061,1.23900494589243,41815.80078125,6,2,"42","501T","young",6,2,"lib190910","G5"
"46","501T_d42_INX_501T_d42_001_017.fcs","G4",80998.078125,79809.515625,66512,28221.939453125,86125.875,21475,2.7059704977157,2.98074730233052,1.7105277728018,2.34739373956268,0.645044784159449,2.00336733085201,0.925958073106887,0.593373082617424,2.3376251177836,2.93995809981448,1.20591735166856,43254,6,3,"42","501T","young",6,3,"lib190910","G6"
"47","501T_d42_INX_501T_d42_001_017.fcs","H1",77103.359375,79662.0859375,63431,28850.58984375,88617.9296875,21336,2.72602042295157,2.75271243625952,1.60700113379992,2.40629558766822,0.540210914505678,1.98719571726722,0.651784189619872,0.737012748378028,2.03297693851205,3.3044291523818,0.962573681702084,50569.69921875,7,0,"42","501T","young",7,0,"lib190910","H3"
"48","501T_d42_INX_501T_d42_001_017.fcs","H2",89276.15625,83543.5078125,70033,37599.62109375,92237.6484375,26715,2.68188007775288,3.55722945084129,0.137340075088514,2.61736653214713,2.05412802813921,1.90248517649187,0.608218282572252,-0.00725542504714705,2.10566096474233,2.19892394458161,1.12008369567261,50241.30078125,7,1,"42","501T","young",7,1,"lib190910","H4"
"49","501T_d42_INX_501T_d42_001_017.fcs","H3",82929.6015625,81470.1640625,66710,32975.55078125,97053.296875,22267,2.76151525008412,3.57575517597922,2.18582820061017,2.73179378842321,0.533349053715352,2.08670623959916,0.699338018810414,1.15680521048322,2.02649023381541,3.09467858225529,0.999265900193004,47277.6015625,7,2,"42","501T","young",7,2,"lib190910","H5"
"50","501T_d42_INX_501T_d42_001_017.fcs","H4",82872.9609375,81375.484375,66742,42277.03125,97927.6640625,28293,2.86820529920789,3.19786115584891,1.92986268910511,2.10766382560921,1.66107375406879,2.19142687893667,0.977027200447631,0.765559105414251,2.01507396279025,0.957920567795995,1.48914657962112,46653.6015625,7,3,"42","501T","young",7,3,"lib190910","H6"
"51","501T_d42_INX_501T_d42_002_018.fcs","D1",83522.875,81481.359375,67178,34839.91015625,92406.3515625,24709,2.76838228394014,3.42045383468982,1.78493025227483,2.40418129065445,0.420975732452112,2.05594338194088,0.115948714439437,0.641098903319982,1.90522600461052,3.20067128836788,1.64601706196015,54983.30078125,3,0,"42","501T","young",3,0,NA,NA
"52","501T_d42_INX_501T_d42_002_018.fcs","D2",73082.875,79766.1640625,60045,32955.23046875,79022.1484375,27331,2.93347305136113,2.91761151098006,1.60675107461018,2.33533569533513,0.451860823711387,2.19420965579558,1.06178996132071,1.08152432618872,2.0070353664145,2.69636689408113,1.27959494116675,55528.30078125,3,1,"42","501T","young",3,1,NA,NA
"53","501T_d42_INX_501T_d42_002_018.fcs","E1",76032.9609375,80047.8125,62249,29154.119140625,83965.90625,22755,3.60778741253503,1.51841161177841,0.25637215745465,3.04712052677436,0.228538288095356,2.98414193312244,1.27678293543991,0.686036699619284,2.4083244332046,1.00062307708238,0.769173456551285,57086.69921875,4,0,"42","501T","young",4,0,NA,NA
"54","501T_d42_INX_501T_d42_002_018.fcs","E2",73176.9609375,80147.8359375,59836,28261.310546875,92629.8203125,19995,2.84061266356368,3.11647353419005,1.56912058315253,2.2462446188647,0.841011985612091,2.14806751322352,0.913242456527903,0.643209483420779,1.90736903592551,2.79252313312893,0.99744226160788,56455.80078125,4,1,"42","501T","young",4,1,NA,NA
"55","501T_d42_INX_501T_d42_002_018.fcs","F1",80915.515625,81392.4296875,65152,35599.37109375,89573.84375,26046,3.66319560307813,2.89353831034476,1.52868403581814,2.26634288468186,2.06536925819791,2.98130129490595,1.0800222119352,0.564363560739361,2.23376595547404,0.764452558860065,1.28178672343823,58845.19921875,5,0,"42","501T","young",5,0,NA,NA
"56","501T_d42_INX_501T_d42_002_018.fcs","F2",76190.3984375,77919.140625,64082,31037.529296875,86630.140625,23480,3.19286407968279,3.19145393927588,1.89158358699299,2.10716532843265,1.09772284199715,2.53178854492426,0.459733308338339,0.465997665990852,1.79214474137251,3.25997080602612,1.29862525114784,60401.69921875,5,1,"42","501T","young",5,1,NA,NA
"57","501T_d42_INX_501T_d42_002_018.fcs","G1",99117.1171875,88220.1640625,73631,34556.69921875,99600.140625,22738,2.87247578609806,3.20187606872806,1.7851867679907,2.17949339943288,2.41758316206284,2.1710502710345,0.902179944710834,0.724924059607617,2.45045742840286,0.59805650279871,1.38896329214208,63630.69921875,6,0,"42","501T","young",6,0,NA,NA
"58","501T_d42_INX_501T_d42_002_018.fcs","G2",88961.28125,83415.6015625,69893,34721.80078125,100199.3828125,22710,2.6957576172891,3.44244638009093,1.11511411164388,2.45544788116184,1.25235689498579,2.09558730999603,0.779704783374122,0.877683008306767,2.29601965487664,2.94316516569474,1.37194905147615,61277.3984375,6,1,"42","501T","young",6,1,NA,NA
"59","501T_d42_INX_501T_d42_002_018.fcs","H1",76421.7578125,80767.234375,62010,33944.55859375,94703.734375,23490,2.81197759650781,3.24410618141314,2.27621604589632,2.53731354229673,0.570654666661288,2.041549604128,0.413658563370986,0.873610116128843,2.06629896242079,3.29393504690684,0.973476072394302,67053.796875,7,0,"42","501T","young",7,0,NA,NA
"60","501T_d42_INX_501T_d42_002_018.fcs","H2",71785.921875,79885.9296875,58891,29974.5390625,84010.234375,23383,2.82465815615007,3.2033052249919,1.43979307984549,2.58002763518496,0.64770446187102,2.1585984663463,1.38231949634945,0.83363384996072,2.40733417837676,1.03627692005293,1.52178669745172,69547.796875,7,1,"42","501T","young",7,1,NA,NA
"61","501T_d42_INX_501T_d42_003_019.fcs","A1",72486.71875,80831.890625,58770,21885.91015625,97712.0390625,14679,3.27436283110668,3.0807180141484,1.72022399183668,2.38756605796203,0.406037458854351,2.59370167961271,0.500055171367225,0.413697322370946,2.29626284113147,2.75985908196683,0.636629931151616,71693.203125,0,0,"42","501T","young",0,0,NA,NA
"62","501T_d42_INX_501T_d42_003_019.fcs","A2",76596.4765625,81414.03125,61658,39390.3203125,86760.90625,29754,3.08737273926941,3.23697847096262,2.85383145985851,2.71983803519495,0.781304158724582,2.35668241074347,0.571243317801388,0.585390034848114,1.76570525113352,2.92971348665395,1.25495774209284,74661.3984375,0,1,"42","501T","young",0,1,NA,NA
"63","501T_d42_INX_501T_d42_003_019.fcs","A3",70388.15625,79573.546875,57971,32547.55859375,82452.1484375,25870,3.14741882090403,3.12927247715299,1.92546274421314,2.11780918425541,0.807143873817176,2.47889097090515,0.83101910956783,0.523240188380645,2.01039841628838,2.89418360449537,0.986038046355576,75420.203125,0,2,"42","501T","young",0,2,NA,NA
"64","501T_d42_INX_501T_d42_003_019.fcs","B1",78178.5546875,81125.9609375,63155,26506.169921875,82976.2734375,20935,2.96753239198175,3.40491312419152,1.33724167786112,2.5258593309981,1.10786255892356,2.29118063793347,0.922012943602674,1.16443377115678,1.96299280136119,2.65444486481006,0.935228673212914,77416.796875,1,0,"42","501T","young",1,0,NA,NA
"65","501T_d42_INX_501T_d42_003_019.fcs","B2",90172.796875,81733.328125,72303,37461.1875,92219.0859375,26622,3.91065591112827,3.24594947382816,1.80763601668703,2.52802020735929,2.08101974903136,3.25717009096245,1.19430497982207,0.579241086377618,2.08462333526347,1.25623105209152,1.614550018865,76935,1,1,"42","501T","young",1,1,NA,NA
"66","501T_d42_INX_501T_d42_003_019.fcs","B3",76815.359375,79378.2890625,63420,37788.84765625,90272.2890625,27434,2.47560313703677,3.22774645598851,1.66676679605658,2.45606544748021,0.441066894104479,2.34221106200874,0.820046353958367,1.21970363966326,2.06254447858858,2.96790419656383,1.32693406816164,76495.5,1,2,"42","501T","young",1,2,NA,NA
"67","501T_d42_INX_501T_d42_003_019.fcs","C1",85534.078125,84393.140625,66422,34277.30078125,103726.1484375,21657,3.65571189669912,3.07611160674498,1.53291326859148,2.43847379225051,2.02537143173726,2.99508354606409,1.15674013804106,1.11416486508929,2.34675058250566,2.96083426680292,0.929634202214646,77828.203125,2,0,"42","501T","young",2,0,NA,NA
"68","501T_d42_INX_501T_d42_003_019.fcs","C2",71618.875,78122.7421875,60080,29985.96875,79438.9375,24738,2.68142509679935,3.27602500257687,2.03936438189608,2.4569762615367,0.660645750077464,1.97157837141362,0.916817204164677,1.21963267383518,1.7664606160156,3.11394700088771,1.49902141072248,79914.296875,2,1,"42","501T","young",2,1,NA,NA
"69","501T_d42_INX_501T_d42_003_019.fcs","C3",87478.078125,83215.4765625,68893,32407.859375,103477.78125,20525,3.45539461663633,3.36345280411626,2.28582753405444,2.69096681106406,1.98368028294079,2.77934390881975,0.75569004184488,1.08752741898876,2.16365840408076,1.05582034000226,1.142718075098,92629.3984375,2,2,"42","501T","young",2,2,NA,NA
"70","520P_d0_INX_520P_d0_001_002.fcs","A1",116765.515625,87508.375,87447,48872.9375,97285.703125,32923,2.74505274491745,2.57780674274097,0.755367238327559,2.27196374797262,1.67237729604444,1.9140738364468,1.00550913743747,0.557165948890852,1.97174962269314,0.46670990842895,1.76367386235705,7890.89990234375,0,0,"0","520P","old",0,0,"lib190820","A1"
"71","520P_d0_INX_520P_d0_001_002.fcs","A2",110142.65625,87575.3359375,82424,44783.640625,104770.671875,28013,3.43702137363605,2.17722128236374,0.981345370502077,2.07904580202095,2.00643591575135,2.69951443807311,0.685367051010338,1.04638639617592,1.99506571624681,1.02968682879556,0.998618963851587,10403.2001953125,0,1,"0","520P","old",0,1,"lib190820","A2"
"72","520P_d0_INX_520P_d0_001_002.fcs","B1",122364.296875,89635.7890625,89465,46409.0390625,104034.9921875,29235,2.5909721987959,2.67162176146259,0.892760453727244,2.20540322003536,1.62617343924979,1.91458193874506,0.769673201360793,1.07859440587311,2.15593243103524,0.37777746088447,1.35816499600819,18619.5,1,0,"0","520P","old",1,0,"lib190820","B1"
"73","520P_d0_INX_520P_d0_001_002.fcs","B2",133500.65625,92825.6796875,94253,47166.26953125,106084.453125,29138,3.4814795942762,1.28961201990848,0.712088784200762,3.00166748399774,1.04051547416004,2.77744087212204,0.994804517887071,0.966529859132544,2.37756456799792,1.00896704729394,1.35522699996123,12570.2001953125,1,1,"0","520P","old",1,1,"lib190820","B2"
"74","520P_d0_INX_520P_d0_001_002.fcs","C1",118042.5546875,89292.53125,86637,48417.5703125,88594.3125,35816,2.77907556512183,2.51557413299105,0.879536375061985,2.43979447926167,1.47993763827489,2.00641006397271,1.01848705201219,0.813603197161546,2.16158839395074,0.884840894923143,1.70660137694198,22054.099609375,2,0,"0","520P","old",2,0,"lib190820","C1"
"75","520P_d0_INX_520P_d0_001_002.fcs","C2",113037.4140625,92362.4140625,80206,69912.8359375,91089.6171875,50300,2.76428563041754,0.959143951139377,0.858609048408324,2.66672910599753,0.608748457144464,2.1374141033174,1.01941474116002,0.953326955412714,2.32871056312933,0.47449484900388,1.75208952237759,24946.099609375,2,1,"0","520P","old",2,1,"lib190820","C2"
"76","520P_d0_INX_520P_d0_001_002.fcs","D1",107141.8203125,87778.265625,79993,64221.359375,96307.0546875,43702,2.80019084980141,2.31981145964669,2.28856556343857,2.33862671095961,0.0495606597688746,1.95259981812199,0.758265552426656,0.900774550492384,2.09043450347407,2.6053443084848,1.49740513400022,31234.80078125,3,0,"0","520P","old",3,0,"lib190820","D1"
"77","520P_d0_INX_520P_d0_001_002.fcs","D2",107509.015625,86902.546875,81076,43590.390625,95069.375,30049,3.41098768266265,3.07732362253489,1.32626567916816,2.26673442461441,1.54647852045223,2.70404163110131,0.530837026631153,0.683153343259865,1.96260971123306,0.88587662533008,1.33724240941771,26238.30078125,3,1,"0","520P","old",3,1,"lib190820","D2"
"78","520P_d0_INX_520P_d0_001_002.fcs","E1",94136.8203125,85328.7109375,72301,37709.27734375,86907.984375,28436,3.49983963424999,2.2459742697051,0.499420088705209,2.12389007609234,0.507383273235823,2.79812885343454,0.949656910886556,0.785375956116368,1.56855460760107,0.295331426387873,1.45248731526597,33956.1015625,4,0,"0","520P","old",4,0,"lib190820","E1"
"79","520P_d0_INX_520P_d0_001_002.fcs","E2",94815.1171875,82778.9765625,75065,39951.296875,85293.2890625,30697,3.3857565634259,2.92836680436758,0.893423560374073,2.13275204881544,1.03674582712749,2.64381727115094,0.627664395739972,0.806662151550726,1.96079508818687,1.16095167236199,1.11709719351875,35091.6015625,4,1,"0","520P","old",4,1,"lib190820","E2"
"80","520P_d0_INX_520P_d0_001_002.fcs","F1",107169.359375,85409.15625,82233,40544.69921875,94051.3046875,28252,2.61776809881242,2.92160781411613,1.93736881242554,2.17599844472141,0.744921736653808,2.08282855690178,1.13792281358125,0.764379846393222,1.85704909537945,2.14361148221591,0.989013562928009,36611.3984375,5,0,"0","520P","old",5,0,"lib190820","F1"
"81","520P_d0_INX_520P_d0_001_002.fcs","F2",102705.8359375,85234.0078125,78970,39557.84765625,82533.6015625,31411,2.97022862041019,1.09996671727718,0.494468324553318,2.75103899121213,0.631223363978144,2.26203383424704,1.0991315855073,0.77466895370976,2.2789579501939,0.0498935025649382,1.03641930262351,36343.80078125,5,1,"0","520P","old",5,1,"lib190820","F2"
"82","520P_d0_INX_520P_d0_001_002.fcs","G1",114816.296875,86461.84375,87028,47989.2890625,86840.7890625,36216,3.59930297629352,1.36411920216561,0.555839600952983,2.79666882364854,0.617601015584851,2.9571496985325,0.418026949477699,0.806997367836966,2.29280968000022,2.73822296909545,1.61441567097337,39463.3984375,6,0,"0","520P","old",6,0,"lib190820","G1"
"83","520P_d0_INX_520P_d0_001_002.fcs","G2",104922.296875,85857.90625,80088,50847.9296875,112117.953125,29722,2.84376292749474,3.25554140942168,0.744214441070106,1.98071543297796,1.47406824428739,2.10144557284408,0.836763608832543,0.718560645670118,1.89949017671248,1.63767199166934,1.22464332458098,46003.19921875,6,1,"0","520P","old",6,1,"lib190820","G2"
"84","520P_d0_INX_520P_d0_001_002.fcs","H1",93784.921875,83982.90625,73185,29459.728515625,86441.5859375,22335,2.47721997148029,2.66183676344196,0.828402555879602,1.57593836796653,0.241155706163377,1.82600617013748,1.14423454627486,1.07549609538072,1.76354245709027,2.75286975577102,1.3696053167203,49570.3984375,7,0,"0","520P","old",7,0,"lib190820","H1"
"85","520P_d0_INX_520P_d0_001_002.fcs","H2",163878.296875,98470.03125,109068,66757.5,111824.4453125,39124,2.91454561756228,1.32480850934799,2.36639102399224,1.15819623742353,2.17868244420575,2.06185310735489,0.748849567227198,0.676899480371714,1.48326764250039,1.04642000228746,2.61657080119778,49250.3984375,7,1,"0","520P","old",7,1,"lib190820","H2"
"86","520P_d42_INX_520P_d42_001_004.fcs","A1",121688.0390625,89928.484375,88681,54871.4375,93251.4140625,38563,3.98338883610521,1.61391068792744,0.539254361591539,2.60452257679734,2.12390511719035,3.28379828877495,0.682928541753171,0.769698080080089,2.14219469004898,0.895495506476938,1.60245390046223,5391.2998046875,0,0,"42","520P","old",0,0,"lib190820","A3"
"87","520P_d42_INX_520P_d42_001_004.fcs","A2",135221.390625,90740.203125,97662,49185.1171875,103181.6796875,31240,2.75898435953488,3.1069436322309,1.71335298620355,2.41541987108632,1.89371598989442,1.95981857158192,0.741094191023948,0.721727069569904,2.16162138220543,1.00417965647473,1.06333614101239,5787.39990234375,0,1,"42","520P","old",0,1,"lib190820","A4"
"88","520P_d42_INX_520P_d42_001_004.fcs","A3",165271.609375,100478.1328125,107797,80770.765625,107929.3125,49045,2.90292901910615,0.805534407554849,2.70198125177173,0.956306465087017,2.05144199835982,2.13881438216011,0.92497714028819,0.766044073552571,1.8297900234581,0.318951531140962,2.57645823456095,6798.7001953125,0,2,"42","520P","old",0,2,"lib190820","A5"
"89","520P_d42_INX_520P_d42_001_004.fcs","A4",130547.7578125,93671.4765625,91336,69253.6484375,100641,45097,2.99198985605796,1.38286925124498,1.02113266938008,2.51483602526859,0.700710587561174,2.27975455210493,1.13316682255242,0.998032987418799,2.14425790563946,1.06448940814032,1.51958056317562,8366.400390625,0,3,"42","520P","old",0,3,"lib190820","A6"
"90","520P_d42_INX_520P_d42_001_004.fcs","B1",109648.9765625,85616.3984375,83932,32807.27734375,94143.875,22838,3.98159114358492,2.88784599182511,0.611700477430782,2.15251390420626,0.792234224813724,3.31290173565843,0.386360223481271,0.67126220824844,2.13147602673371,2.44169495441128,0.821463894335493,16437.099609375,1,0,"42","520P","old",1,0,"lib190820","B3"
"91","520P_d42_INX_520P_d42_001_004.fcs","B2",110964.78125,86668.6015625,83908,44324.3984375,89302.8828125,32528,3.25107864103742,3.10702043191626,0.632623774355907,2.04282950325887,1.01584510692378,2.56552004536723,0.811719843477191,0.818992040159081,1.77444705734526,1.77729008093001,0.988251152485752,15809.5,1,1,"42","520P","old",1,1,"lib190820","B4"
"92","520P_d42_INX_520P_d42_001_004.fcs","B3",132899.875,93785.0859375,92869,64487.09765625,101151.875,41781,2.55138425823199,1.25635473500895,1.06172694966665,2.52359461836145,0.106940804377176,1.8257483425773,1.2077625573751,0.854895503021538,2.27774690693654,0.868352042213042,1.96332417390566,15209.900390625,1,2,"42","520P","old",1,2,"lib190820","B5"
"93","520P_d42_INX_520P_d42_001_004.fcs","B4",137232.84375,91691.8984375,98086,60422.30859375,112492.15625,35201,3.22075833060937,0.955981726813814,0.964208013694391,2.65762607766751,0.541231083704434,2.53270597590243,1.08401941049966,0.89042395287617,2.31533606543997,0.174808396474079,2.01420621851493,13843.099609375,1,3,"42","520P","old",1,3,"lib190820","B6"
"94","520P_d42_INX_520P_d42_001_004.fcs","C1",138242.640625,91712.078125,98786,63910.46875,102139.5546875,41007,2.92838162108179,3.35115406518235,1.58450583329724,2.97520568980983,1.94405221815294,2.2273081654346,0.922611909906431,0.685067978760122,2.0655565930617,0.273694594390897,1.41493940736385,18233.5,2,0,"42","520P","old",2,0,"lib190820","C3"
"95","520P_d42_INX_520P_d42_001_004.fcs","C2",99413.28125,84965.4296875,76680,27277.048828125,81340.8828125,21977,3.25626838248408,2.91202315487221,0.947397377495589,1.73033879946343,0.230529609988511,2.50125108821139,0.261776206728799,0.342322048699121,2.13525245083612,2.79285230418201,1.21974412113724,19365.30078125,2,1,"42","520P","old",2,1,"lib190820","C4"
"96","520P_d42_INX_520P_d42_001_004.fcs","C3",121541.15625,88795.6015625,89704,41169.05859375,93387.40625,28891,3.31190699495418,0.712898638946308,0.868093046384967,2.76127878221617,0.18310366944762,2.6991294283084,1.1572306185496,0.829988880965702,2.28064044662496,0.753633697260353,1.03464152903267,20052.400390625,2,2,"42","520P","old",2,2,"lib190820","C5"
"97","520P_d42_INX_520P_d42_001_004.fcs","C4",112434.6015625,86452.4375,85232,52463.0078125,91264.7265625,37673,3.83242967151565,3.08884467706549,0.843166365343955,2.54446898587078,1.15126889119996,3.12394727555819,0.853755296748192,0.749662337937155,1.85437018920209,0.770222422925242,0.990909614354579,20836.099609375,2,3,"42","520P","old",2,3,"lib190820","C6"
"98","520P_d42_INX_520P_d42_001_004.fcs","D1",136676.9375,91594.0859375,97793,49993.94921875,107405.4609375,30505,3.97537306674295,2.32467429450388,0.00875026024963796,2.94714874369706,2.08931966433207,3.32705396797296,0.624803880434008,0.887689453744395,2.17817978764638,0.44466640260515,1.38640680138141,30328.69921875,3,0,"42","520P","old",3,0,"lib190820","D3"
"99","520P_d42_INX_520P_d42_001_004.fcs","D2",135358.078125,98867.9375,89724,47005.01953125,117554.703125,26205,3.48303135428488,3.13567639379582,0.848637845622119,2.31188886419884,2.25460332987644,2.79359354266868,0.41227511397089,0.867625194056734,2.19469776222077,0.48083338849983,1.72743837856933,28041.900390625,3,1,"42","520P","old",3,1,"lib190820","D4"
"100","520P_d42_INX_520P_d42_001_004.fcs","D3",112982.3359375,92818.4921875,79773,76613.1015625,97208.5078125,51651,2.50218078073272,3.40827560367416,1.98680266669183,2.15974324730077,1.34576428663488,1.76324874198994,1.44119429468549,1.05330061479744,2.43605712340118,2.87725500972131,1.66090749028304,25323.30078125,3,2,"42","520P","old",3,2,"lib190820","D5"
"101","520P_d42_INX_520P_d42_001_004.fcs","D4",115501.734375,87838.953125,86175,37598.33984375,97055.5,25388,2.94187814799844,3.08045208683204,1.35914153563883,1.9498096462378,1.6943930356466,2.16584789295786,0.531859170599469,0.550655087552294,1.78692651633174,0.99778808958186,1.60113185883832,23018.19921875,3,3,"42","520P","old",3,3,"lib190820","D6"
"102","520P_d42_INX_520P_d42_001_004.fcs","E1",103856.3984375,84756.03125,80305,44441.7890625,87661.015625,33225,3.35720071601581,3.39576538278938,1.56533513151687,1.93483474075128,0.585425261620958,2.67800810642824,0.268489042203317,0.689630868406218,1.63924074322599,2.68947394974839,1.11851496665098,31909.30078125,4,0,"42","520P","old",4,0,"lib190820","E3"
"103","520P_d42_INX_520P_d42_001_004.fcs","E2",135657.953125,91665.765625,96988,62706.8984375,101350.484375,40548,3.45314444152311,1.21215328720815,0.213228237546163,3.03524862612956,2.04653347860065,2.71626506764386,0.949508655214053,0.950424367625189,2.30881273672961,0.255686398280262,1.86390700802996,32151.19921875,4,1,"42","520P","old",4,1,"lib190820","E4"
"104","520P_d42_INX_520P_d42_001_004.fcs","E3",99070.5546875,83634.171875,77632,29141.099609375,93010.8203125,20533,4.02114299965549,2.65459095669076,0.750131867959193,2.5217959520491,0.804695521139663,3.32557083661267,0.385217656048527,0.932078335507609,2.25241342359894,2.79422983935626,1.17101367747611,38457.8984375,4,2,"42","520P","old",4,2,"lib190820","E5"
"105","520P_d42_INX_520P_d42_001_004.fcs","E4",117634.5546875,87865.2578125,87740,34662.30078125,93775.953125,24224,3.25588372577805,2.96272629691229,1.43089067308897,2.33967573013875,1.42034739169186,2.56395100197244,0.812285812294397,1.0668700237917,2.17987748068342,0.403574680601638,1.51633394799326,38694.6015625,4,3,"42","520P","old",4,3,"lib190820","E6"
"106","520P_d42_INX_520P_d42_001_004.fcs","F1",106404.359375,86072.2578125,81017,57408.8671875,83444.5390625,45088,3.59681619278129,1.7584339188611,0.624626488891241,2.78229265316389,1.99539831197315,2.87883800146335,0.735525539720396,1.0031651601973,2.35139808671555,0.296097406298505,1.84909844547119,49704.1015625,5,0,"42","520P","old",5,0,"lib190820","F3"
"107","520P_d42_INX_520P_d42_001_004.fcs","F2",119222.6953125,87655.84375,89137,51271.046875,90666.46875,37060,2.58796793568447,1.06962430580603,1.03745080616881,2.39130280235812,1.57696033055887,1.82916098911422,1.2103147056131,1.03225424145185,2.0420007745444,0.341390936924454,1.55468817857686,49481.8984375,5,1,"42","520P","old",5,1,"lib190820","F4"
"108","520P_d42_INX_520P_d42_001_004.fcs","F3",142066.625,93174.65625,99925,79876.796875,100089.9765625,52301,3.39821573167444,1.59713656079348,0.584778317427637,2.95429213491667,1.57922969137985,2.75693823233417,1.20340521067156,0.953207753814728,2.55172526915506,0.0647562097993628,1.87884377679319,46610,5,2,"42","520P","old",5,2,"lib190820","F5"
"109","520P_d42_INX_520P_d42_001_004.fcs","F4",134556.359375,92525.0625,95307,68879.546875,103127.34375,43772,2.93307173342738,2.98839488987927,0.776283758752958,2.16224403449207,2.0620575856618,2.23084677551183,0.682825218871864,0.898675237143619,2.23939789547619,0.0536953876215159,2.5897392500191,44190.1015625,5,3,"42","520P","old",5,3,"lib190820","F6"
"110","520P_d42_INX_520P_d42_001_004.fcs","G1",139959.296875,95877.125,95668,72365.125,97506.5,48638,3.34124656268391,2.08991122734678,0.910876943504093,2.42435092976522,2.00980063195633,2.63405554751289,0.713544623362523,0.665308275203362,2.37386357831558,0.297314848461274,1.98632141248568,52130.6015625,6,0,"42","520P","old",6,0,"lib190820","G3"
